Compañia,"Desc, compañia",Auxiliar,"Desc, auxiliar",Saldo inicial,Saldo final
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,830505010,DEUDORAS POR CONTRA,-10522866955,-9405480817
302,FIC DIVERSIFICADO INTERNACIONAL,111505009,(BG) Bco República cta cte No 62257266,"987702,75","1129210,97"
302,FIC DIVERSIFICADO INTERNACIONAL,111505011,(DI) Davivienda cta aho No 482800036048,"56103018,54","106079027,5"
302,FIC DIVERSIFICADO INTERNACIONAL,111505013,(DI) Bco Occidente cta aho No 219885910,556788716,"98488522,9"
302,FIC DIVERSIFICADO INTERNACIONAL,111505015,(BG) Bancolombia cta cte No 03100017334,"7564848,97","26688805,18"
302,FIC DIVERSIFICADO INTERNACIONAL,111505159,OTROS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,111510140,BANCO DE BOGOTA MIAMI CTA: 79673,"25491787,8","26270737,05"
302,FIC DIVERSIFICADO INTERNACIONAL,130205300,EMISORES  NACIONALES,"574708490,9","924358841,4"
302,FIC DIVERSIFICADO INTERNACIONAL,135110010,DERECHO DE VENTA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135115200,DERECHO DE COMPRA TITULOS,"509756886,3",0
302,FIC DIVERSIFICADO INTERNACIONAL,135130010,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135305015,OBLIGACION DERIVADOS DE MONEDAS,-7867509500,-5752713000
302,FIC DIVERSIFICADO INTERNACIONAL,161695002,"(BG) Bancolombia Cta cau No, 03196256902","166621,48","40930,09"
302,FIC DIVERSIFICADO INTERNACIONAL,161695006,(DI) Bco Occidente cta aho No 219885910,"356397,7","132252,35"
302,FIC DIVERSIFICADO INTERNACIONAL,161695007,"(BG) Occidente cta cau No, 288859887","740881,37","913859,12"
302,FIC DIVERSIFICADO INTERNACIONAL,161695009,(DI) Davivienda cta ah No 482800043101,0,"81657,14"
302,FIC DIVERSIFICADO INTERNACIONAL,161695012,(DI) Davivienda cta aho No 482800036048,"22948,8","27271,71"
302,FIC DIVERSIFICADO INTERNACIONAL,161695014,"(DI) Bancolombia cta Ah No, 69000008141","68836,78","52073,33"
302,FIC DIVERSIFICADO INTERNACIONAL,161695015,GASTOS VARIOS DE ADMON,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,161695025,Retención en la fuente,0,"106772,53"
302,FIC DIVERSIFICADO INTERNACIONAL,161695045,CUENTA CORRIENTE,0,"2051263,38"
302,FIC DIVERSIFICADO INTERNACIONAL,161695130,"ALL FUNDS Cau, 1150500576002 CTE","25013717,48","22942432,42"
302,FIC DIVERSIFICADO INTERNACIONAL,161695201,"(BG) BCOLOMBIA CTA No, 80100007496","126781,79","123289,9"
302,FIC DIVERSIFICADO INTERNACIONAL,161695999,PROVEEDORES,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,192595003,REVISORIA FISCAL,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,225010010,DERECHOS DE VENTA SOBRE DIVISAS,0,0
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,0,2700836147
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,511325010,COMISION CUSTODIA FIJA,0,"17165567,75"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,511512010,GASTOS BANCARIOS,0,"7120,86"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,513015003,REVISORIA FISCAL,0,"9315349,4"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,513095090,OTROS HONORARIOS,0,"52290389,68"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"6945170,9"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,514005015,IVA COMISION GESTOR PROFESIONAL,0,"188761380,1"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,810505115,OTROS EMISORES NACIONALES,"550748030,1","550748030,1"
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,810505205,EMISORES NACIONALES,75390595415,69483543787
293,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO B,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,22144162043,20280190223
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,111505012,"BANCOLOMBIA Cta No, 03198020221","654592225,9",1917935551
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,161695012,"BANCOLOMBIA Cta No, 03198020221","159008,21","1242965,44"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,192595015,COMISION DE GESTION,0,0
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,192595025,COMISION ADMINISTRACION,0,0
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,250110015,COMISION DE ADMINISTRACION,0,0
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,250295050,OTROS PROVEEDORES,0,0
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-11604291532,-11783274692
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,410805300,EMISORES NACIONALES,0,"-179909722,1"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,511325010,COMISION CUSTODIA FIJA,0,"2097482,09"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,513015003,REVISORIA FISCAL,0,"1138254,12"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,513095090,OTROS HONORARIOS,0,"6389416,13"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"2373503,12"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,519095050,GASTOS REEMBOLSABLES,0,"2900177,43"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,590505015,CANCELACION DE INGRESOS RV,0,-1500973594
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,810505115,OTROS EMISORES NACIONALES,"20131298,71","20131298,71"
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,810505205,EMISORES NACIONALES,3925870917,3698230160
294,FCP PALADIN REALTY COLOMBIA - COMPARTIMENTO C,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,"592071587,2","542234309,7"
302,FIC DIVERSIFICADO INTERNACIONAL,110505110,CAJA GENERAL,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,111505002,"(BG) Bancolombia cta Ah No, 03196256902","60663276,93","10951767,91"
302,FIC DIVERSIFICADO INTERNACIONAL,111505007,(BG) Occidente cta Aho No 288859887,209165864,"752662319,3"
302,FIC DIVERSIFICADO INTERNACIONAL,111505010,(BG) Bogotá cta aho No 049285885,452550,472092
302,FIC DIVERSIFICADO INTERNACIONAL,111505012,(DI) Bco Bogotá cta aho No 049335086,"142697441,1","63891912,08"
302,FIC DIVERSIFICADO INTERNACIONAL,111505014,"(DI) Bancolombia cta Ah No, 69000008141","282974989,2","185404287,1"
302,FIC DIVERSIFICADO INTERNACIONAL,225040011,OBLIGACION DE COMPRA SOBRE TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,249005010,SOBREGIROS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,250110033,COMISION CUSTODIO,"-145296,61","-329782,94"
302,FIC DIVERSIFICADO INTERNACIONAL,250295050,PROVEEDORES,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,253105003,IMPUESTOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,253105110,CUENTA COMPENSACION,"-223779954,6","-59957874,1"
302,FIC DIVERSIFICADO INTERNACIONAL,253105124,CUENTA DE COMPENSACION,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,410355010,RENDIMIENTOS EN OPE SIMULTANEAS ACTIVAS,0,"-8572573,93"
302,FIC DIVERSIFICADO INTERNACIONAL,410805200,EMISORES EXTRANJEROS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,411415020,DIVIDENDOS,0,"-10047687,99"
302,FIC DIVERSIFICADO INTERNACIONAL,411495006,(DI) Bco Occidente cta aho No 219885910,0,"-7969353,89"
302,FIC DIVERSIFICADO INTERNACIONAL,411495007,(BG) Occidente cta cau No 288859887,0,"-8535846,48"
302,FIC DIVERSIFICADO INTERNACIONAL,411495010,(BG) Bogotá cta aho No 049285885,0,"-20532,81"
302,FIC DIVERSIFICADO INTERNACIONAL,411495012,(DI) Davivienda cta aho No 482800036048,0,"-3508624,03"
302,FIC DIVERSIFICADO INTERNACIONAL,411495015,RENDIMIENTOS INVERSIONES EN FICS,0,"-1316699,55"
302,FIC DIVERSIFICADO INTERNACIONAL,411495145,"OCCIDENTAL BANK BARBADOS Cau, 509060 CTE",0,"-153319,91"
302,FIC DIVERSIFICADO INTERNACIONAL,411495201,CAUS  BANCOLOMBIA PANAMA 80100007496 AHO,0,"-36972,73"
302,FIC DIVERSIFICADO INTERNACIONAL,411495999,OTROS,0,"-0,37"
302,FIC DIVERSIFICADO INTERNACIONAL,412510200,EMISORES EXTRANJEROS,0,"-244180976,5"
302,FIC DIVERSIFICADO INTERNACIONAL,412917020,UTILIDAD DERIVADOS DE MONEDA,0,"-384387773,3"
302,FIC DIVERSIFICADO INTERNACIONAL,413515010,POR REEXPRESION DE OTROS ACTIVOS,0,"-9984500,97"
302,FIC DIVERSIFICADO INTERNACIONAL,413515015,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,510605105,TES,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,510805010,POR DISMINUCUION EN EL VALOR DE MERCADO,0,"124157175,3"
302,FIC DIVERSIFICADO INTERNACIONAL,511548010,"COMISION DE ADMINISTRACION R,F,",0,"153050553,1"
302,FIC DIVERSIFICADO INTERNACIONAL,512510200,EMISORES EXTRANJEROS,0,196646816
302,FIC DIVERSIFICADO INTERNACIONAL,512917010,PERDIDA FUTUROS DE MONEDAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,512917020,VALORACION FUTUROS DE MONEDAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,513535015,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,10348400
302,FIC DIVERSIFICADO INTERNACIONAL,514005011,IMPOVENTAS,0,"716340,62"
302,FIC DIVERSIFICADO INTERNACIONAL,519095030,VALORIZACION FONDOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,519095999,OTROS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,590505010,CANCELACION DE INGRESOS RF,0,"568111399,2"
302,FIC DIVERSIFICADO INTERNACIONAL,590505020,UTILIDAD/PERDIDA PAGADA EN REDENCIONES,0,"388122906,4"
302,FIC DIVERSIFICADO INTERNACIONAL,810505105,TÍTULOS DE TESORERÍA -TES,0,524731250
302,FIC DIVERSIFICADO INTERNACIONAL,111505017,(DI) Davivienda cta ah No 482800043101,0,320321399
302,FIC DIVERSIFICADO INTERNACIONAL,111505018,BG) Davivienda cta ah No 482800017147,"1339171,26","1398366,98"
302,FIC DIVERSIFICADO INTERNACIONAL,111510002,(DI) Davivienda Panamá Cta: 10001015161,"52068808,15","48534180,26"
302,FIC DIVERSIFICADO INTERNACIONAL,111510101,BANCOLOMBIA PANAMA CTA: 80100007496,"22734917,65","17317353,31"
302,FIC DIVERSIFICADO INTERNACIONAL,111510130,ALL FUNDS CTA: 1150500576002,"4300278,58","4620105,67"
302,FIC DIVERSIFICADO INTERNACIONAL,111510135,CITIBANK NEW YORK CTA: 27075000,"828878799,2","64573437,26"
302,FIC DIVERSIFICADO INTERNACIONAL,111510145,OCCIDENTAL BANK BARBADOS CTA: 509060,"23674525,76","18068864,99"
302,FIC DIVERSIFICADO INTERNACIONAL,111510444,BANCOLOMBIA COLOMBIA CTA PTE,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,111510777,OCCIDENTAL COLOMBIA,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,122005010,"COMP DE TRANSF DE INV EN OP, SIM",0,0
302,FIC DIVERSIFICADO INTERNACIONAL,130105105,TÍTULOS DE TESORERÍA -TES,0,524731250
302,FIC DIVERSIFICADO INTERNACIONAL,130210200,EMISORES EXTRANJEROS,16520684399,14213591831
302,FIC DIVERSIFICADO INTERNACIONAL,135105010,DERECHO DE COMPRA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135115300,DERECHO DE COMPRA TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135120200,DERECHO DE VENTA SOBRE TÍTULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135120300,DERECHO DE VENTA TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135135010,OBLIGACIÓN DE VENTA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135140200,OBLIGACION DE COMPRA TITULOS,"-509310376,6",0
302,FIC DIVERSIFICADO INTERNACIONAL,135140300,OBLIGACION DE COMPRA TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135145200,OBLIGACION DE VENTA SOBRE TÍTULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135145300,OBLIGACION VENTA TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,135305010,DERECHO DERIVADOS DE MONEDAS,7867509500,5752713000
302,FIC DIVERSIFICADO INTERNACIONAL,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","16098,53","16098,53"
302,FIC DIVERSIFICADO INTERNACIONAL,161695008,"(DI) Davivienda Panamá Cta, 10001015161","-22962,36","107539,78"
302,FIC DIVERSIFICADO INTERNACIONAL,161695010,"(BG) Bogotá cta aho Cau No, 049285885","27,24","3577,73"
302,FIC DIVERSIFICADO INTERNACIONAL,161695013,(DI) Bco Bogotá cta aho No 049335086,"932259,19","326684,36"
302,FIC DIVERSIFICADO INTERNACIONAL,161695018,BG) Davivienda cta ah No 482800017147,"196181,52","195990,22"
302,FIC DIVERSIFICADO INTERNACIONAL,161695145,"OCCIDENTAL BANK BARBADOS Cau, 509060 CTE","1500969,49","1517496,2"
302,FIC DIVERSIFICADO INTERNACIONAL,161695300,CUENTA CONTROL TRANSFERENCIAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,161795020,OTROS,0,4990500
302,FIC DIVERSIFICADO INTERNACIONAL,162825010,EN GARANTIA,429364444,429364444
302,FIC DIVERSIFICADO INTERNACIONAL,225005010,DERECHO DE COMPRA DE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,225015011,DERECHO COMPRA SOBRE TITULOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,225020300,DERECHO VENTA TITULOS,1729001265,0
302,FIC DIVERSIFICADO INTERNACIONAL,225030010,OBLIGACION DE COMPRA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,810505205,OTROS,392601810,740935461
302,FIC DIVERSIFICADO INTERNACIONAL,810505210,EMISORES EXTRANJEROS,16520684399,14213591831
302,FIC DIVERSIFICADO INTERNACIONAL,830505010,DEUDORAS POR CONTRA,-16913286209,-15479258542
302,FIC DIVERSIFICADO INTERNACIONAL,840505010,ACREEDORAS POR CONTRA,0,0
305,FCP TC LATAM - COMPARTIMENTO F,130115115,OTROS EMISORES NACIONALES,0,"175577729,3"
305,FCP TC LATAM - COMPARTIMENTO F,136000300,INVERSIONES DERECHOS FIDUCIARIOS,2650781241,2650781241
305,FCP TC LATAM - COMPARTIMENTO F,161205010,ARRENDAMIENTOS DE BIENES PROPIOS,0,0
305,FCP TC LATAM - COMPARTIMENTO F,161695006,"(LT) BANCOLOMBIA Cta No,69000002519","9,84","9,52"
305,FCP TC LATAM - COMPARTIMENTO F,161695045,CUENTA CORRIENTE,"175577729,3",1730363727
305,FCP TC LATAM - COMPARTIMENTO F,182705010,PROPIEDADES DE INVERSION,5905440203,5905440203
305,FCP TC LATAM - COMPARTIMENTO F,192595030,AMORTIZACIÓN COMISIÓN DE ADMÓN,0,0
305,FCP TC LATAM - COMPARTIMENTO F,250105010,HONORARIOS,0,0
305,FCP TC LATAM - COMPARTIMENTO F,250110010,COMISION CUSTODIA FIJA,0,0
305,FCP TC LATAM - COMPARTIMENTO F,250295050,OTROS PROVEEDORES,0,0
305,FCP TC LATAM - COMPARTIMENTO F,250305020,RTE FTE PROVEEDORES,0,0
305,FCP TC LATAM - COMPARTIMENTO F,250340010,SOBRE LAS VENTAS POR PAGAR 19%,"-12063513,3","-6245260,7"
305,FCP TC LATAM - COMPARTIMENTO F,253105003,CUENTA CORRIENTE IBA,0,0
305,FCP TC LATAM - COMPARTIMENTO F,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-9112955633,-6241618776
305,FCP TC LATAM - COMPARTIMENTO F,411495006,"(LT) BANCOLOMBIA Cta No,69000002519",0,"-71,52"
305,FCP TC LATAM - COMPARTIMENTO F,411495009,"(LF) BANCOLOMBIA Cta No,03173150449",0,"-21986718,97"
305,FCP TC LATAM - COMPARTIMENTO F,511325010,COMISION CUSTODIA FIJA,0,"3891936,37"
305,FCP TC LATAM - COMPARTIMENTO F,511512010,GASTOS BANCARIOS,0,"128423,89"
305,FCP TC LATAM - COMPARTIMENTO F,513095090,OTROS HONORARIOS,0,3674287
305,FCP TC LATAM - COMPARTIMENTO F,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"695317,24"
305,FCP TC LATAM - COMPARTIMENTO F,519095010,ADMINISTRACION DE ARRENDAMIENTOS,0,"10558007,65"
305,FCP TC LATAM - COMPARTIMENTO F,519095050,GASTOS REEMBOLSABLES,0,27164712
305,FCP TC LATAM - COMPARTIMENTO F,810505115,OTROS EMISORES NACIONALES,0,"175577729,3"
305,FCP TC LATAM - COMPARTIMENTO F,810505205,EMISORES NACIONALES,2650781241,2650781241
305,FCP TC LATAM - COMPARTIMENTO F,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,22623873081,20719521866
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505003,"(RF) BANCOLOMBIA Cta No, 03100010541","27304781,4","43633346,15"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505006,"(RF) DAVIVIENDA Cta No, 482869993451",9000000,10700000
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505007,"(RF) REPUBLICA Cta No, 62257274","3648830,46",0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505010,"(RF) OCCIDENTE Cta No, 288860091","32536905,08",6853955701
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505012,"(RF)  BANCOLOMBIA Cta No, 3100017680","578099599,8","578097543,3"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505016,"(LP) DAVIVIENDA Cta No,482800017154","253638149,9","8615679,39"
302,FIC DIVERSIFICADO INTERNACIONAL,225035010,OBLIGACION DE VENTA SOBRE DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,225045300,OBLIGACION VENTA TITULOS,-1733428759,0
302,FIC DIVERSIFICADO INTERNACIONAL,250105035,REVISORIA FISCAL,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,250110015,COMISION DE ADMINISTRACION,"-1843767,21","-840119,39"
302,FIC DIVERSIFICADO INTERNACIONAL,250305020,RTE FTE PROVEEDORES,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,253105135,LIQUIDACION DERIVADOS,-106573000,0
302,FIC DIVERSIFICADO INTERNACIONAL,253105220,CUENTA COMPENSACION DIVISAS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-19306012705,-17810978358
302,FIC DIVERSIFICADO INTERNACIONAL,352510010,PARTICIPACIONES POR IDENTIFICAR,"-187427082,2",-442310
302,FIC DIVERSIFICADO INTERNACIONAL,410705105,TÍTULOS DE TESORERÍA -TES,0,-42106750
302,FIC DIVERSIFICADO INTERNACIONAL,410805300,EMISORES NACIONALES,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,411405015,INGRESO POR OP REPO,0,"-12904836,86"
302,FIC DIVERSIFICADO INTERNACIONAL,411495002,"(BG) Bancolombia cta Ah No, 03196256902",0,"-727929,59"
302,FIC DIVERSIFICADO INTERNACIONAL,411495008,"(DI) Davivienda Panamá Cta, 10001015161",0,"-1215240,38"
302,FIC DIVERSIFICADO INTERNACIONAL,411495009,(DI) Davivienda cta ah No 482800043101,0,"-4063181,93"
302,FIC DIVERSIFICADO INTERNACIONAL,411495013,(DI) Bco Bogotá cta aho No 049335086,0,"-4420547,75"
302,FIC DIVERSIFICADO INTERNACIONAL,411495014,"(DI) Bancolombia cta Ah No, 69000008141",0,"-1773907,48"
302,FIC DIVERSIFICADO INTERNACIONAL,411495018,BG) Davivienda cta ah No 482800017147,0,"-59004,42"
302,FIC DIVERSIFICADO INTERNACIONAL,411495130,"ALL FUNDS Cau, 1150500576002 CTE",0,"-30616,27"
302,FIC DIVERSIFICADO INTERNACIONAL,412917010,FUTUROS DE MONEDAS,0,-364870000
302,FIC DIVERSIFICADO INTERNACIONAL,413535010,DIFERENCIA EN CAMBIO,0,-3693150
302,FIC DIVERSIFICADO INTERNACIONAL,413535015,UT/PER REEXPRESIÓN OTROS PASIVOS (OBL VE,0,-5473150
302,FIC DIVERSIFICADO INTERNACIONAL,510440010,COMP DE TRANSFERENCIA EN OPER REPO,0,600
302,FIC DIVERSIFICADO INTERNACIONAL,510805200,EMISORES EXTRANJEROS,0,"210853029,2"
302,FIC DIVERSIFICADO INTERNACIONAL,511325002,COMISION CUSTODIA VARIABLE,0,"7469628,67"
302,FIC DIVERSIFICADO INTERNACIONAL,511325010,COMISION CUSTODIA FIJA,0,"1079327,47"
302,FIC DIVERSIFICADO INTERNACIONAL,511512010,GASTOS BANCARIOS,0,"6755633,41"
302,FIC DIVERSIFICADO INTERNACIONAL,511595070,COMISIONES OP DEL EXTERIOR,0,"3492636,07"
302,FIC DIVERSIFICADO INTERNACIONAL,513015003,REVISORIA FISCAL,0,"3528869,56"
302,FIC DIVERSIFICADO INTERNACIONAL,513535010,POR REEXPRESION DE OTROS ACTIVOS,0,0
302,FIC DIVERSIFICADO INTERNACIONAL,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"61022,35"
302,FIC DIVERSIFICADO INTERNACIONAL,590505015,CANCELACION DE INGRESOS RV,0,"-554341160,2"
302,FIC DIVERSIFICADO INTERNACIONAL,821505010,VALORES RECIBIDOS EN OP SIMULTANEAS TES,0,0
305,FCP TC LATAM - COMPARTIMENTO F,111505006,"(LT) BANCOLOMBIA Cta No,69000002519","3927,88","3999,72"
305,FCP TC LATAM - COMPARTIMENTO F,111505009,"(LF) BANCOLOMBIA Cta No,03173150449",2029816908,1560320266
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505019,"(LP) OCCIDENTE Cta No, 219886801",10278329746,"152216408,6"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,111505159,CUSTODIO BANCO REPUBLICA,0,0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,130115115,OTROS EMISORES NACIONALES,63988031604,56075042800
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695005,"(RF) DAVIVIENDA Cta cau No, 482800007171","239,62","70898,42"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695013,"(LP) BANCOLOMBIA Cta No, 69000008142","52304,85","208008,38"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695014,"(RF) COLPATRIA Cta cau No, 0062513022","23782518,7","23782518,7"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695016,"(LP) DAVIVIENDA Cta No,482800017154","323712,23","220747,89"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695020,"(LP) BANCO COLPATRIA Cta No,0072967713","17191064,89","14356441,02"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,161695045,CUENTA CORRIENTE,"64,18","3651679,98"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,162825010,EN GARANTIA,150000000,150000000
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,250105035,REVISORIA FISCAL,0,0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,250110033,COMISION CUSTODIO,"-119230,18","-1659126,28"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,250295050,PROVEEDORES,0,0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,250305020,RTE FTE PROVEEDORES,0,0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,253105003,CUENTA CORRIENTE IBA,-1120,0
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-119321119818,-91171516006
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,352510010,PARTICIPACIONES POR IDENTIFICAR,"-450736,85","-4365586,48"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,411405015,INGRESO POR OP REPO,0,"-4429046,74"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,411495005,"(RF) DAVIVIENDA Cta No, 482800007171",0,"-55115113,98"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,411495010,"(RF) OCCIDENTE Cta No, 288860091",0,"-125558488,1"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,411495017,"(LP) DAVIVIENDA Cta No, 482800036055",0,"-36652316,76"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,411495300,INTERESES TÍTULOS,0,-5316784904
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,412505105,TÍTULOS DE TESORERÍA -TES,0,"-881344382,8"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,510440010,COMPDE TRANSFERENCIA EN OPER REPO,0,78000
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,510605105,TITULOS DE TESORERIA - TES,0,2265793344
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,511325010,COMISION CUSTODIA FIJA,0,"15218319,33"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,511512010,GASTOS BANCARIOS,0,"15076949,51"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,511548010,"COMISION DE ADMINISTRACION R,F,",0,"590790551,6"
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,512505115,OTROS EMISORES NACIONALES,0,771625450
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,513095010,CALIFICADORA DE VALORES,0,26437765
313,FONDO DE INVERSION COLECTIVA RENTA FIJA LARGO PLAZO,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"496746,07"
